ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-11,767821.9481638587,616179.653968774,897899.3799716788,767821.9481638587,767821.9481638587,-6399.988500102907,-6399.988500102907,-6399.988500102907,-21095.665394879907,-21095.665394879907,-21095.665394879907,14695.676894777002,14695.676894777002,14695.676894777002,0.0,0.0,0.0,761421.9596637558
2016-01-12,768038.4388133618,573413.390775054,846357.8126403277,768038.4388133618,768038.4388133618,-60171.65168105887,-60171.65168105887,-60171.65168105887,-68169.68115635525,-68169.68115635525,-68169.68115635525,7998.0294752963755,7998.0294752963755,7998.0294752963755,0.0,0.0,0.0,707866.7871323029
2016-01-13,768254.929462865,583949.5076202819,863645.8013595411,768254.929462865,768254.929462865,-41932.835039488826,-41932.835039488826,-41932.835039488826,-44221.55368845233,-44221.55368845233,-44221.55368845233,2288.718648963498,2288.718648963498,2288.718648963498,0.0,0.0,0.0,726322.0944233761
2016-01-14,768471.4201123683,503203.7597707567,773973.05527318,768471.4201123683,768471.4201123683,-134308.46486411066,-134308.46486411066,-134308.46486411066,-131871.40061546912,-131871.40061546912,-131871.40061546912,-2437.064248641551,-2437.064248641551,-2437.064248641551,0.0,0.0,0.0,634162.9552482576
2016-01-15,768687.9107618714,564918.5068040164,845725.6145723598,768687.9107618714,768687.9107618714,-63281.88584870128,-63281.88584870128,-63281.88584870128,-57074.662797979196,-57074.662797979196,-57074.662797979196,-6207.223050722085,-6207.223050722085,-6207.223050722085,0.0,0.0,0.0,705406.0249131701
2016-01-16,768904.4014113746,753156.9736334179,1047313.537250726,768904.4014113746,768904.4014113746,124970.184672144,124970.184672144,124970.184672144,134041.40660595283,134041.40660595283,134041.40660595283,-9071.221933808814,-9071.221933808814,-9071.221933808814,0.0,0.0,0.0,893874.5860835186
2016-01-17,769120.8920608778,800173.4160363029,1091678.5864114112,769120.8920608778,769120.8920608778,177293.51616478185,177293.51616478185,177293.51616478185,188391.55704707716,188391.55704707716,188391.55704707716,-11098.040882295349,-11098.040882295349,-11098.040882295349,0.0,0.0,0.0,946414.4082256596
2016-01-18,769337.3827103811,589392.3404953158,876759.167728947,769337.3827103811,769337.3827103811,-33469.34695505325,-33469.34695505325,-33469.34695505325,-21095.665395071872,-21095.665395071872,-21095.665395071872,-12373.681559981376,-12373.681559981376,-12373.681559981376,0.0,0.0,0.0,735868.0357553278
2016-01-19,769553.8733598841,557332.3750902883,831970.2250291958,769553.8733598841,769553.8733598841,-81167.97584469088,-81167.97584469088,-81167.97584469088,-68169.68115648156,-68169.68115648156,-68169.68115648156,-12998.294688209315,-12998.294688209315,-12998.294688209315,0.0,0.0,0.0,688385.8975151932
2016-01-20,769770.3640093873,567637.6466887493,857379.7497332962,769770.3640093873,769770.3640093873,-57304.562736519685,-57304.562736519685,-57304.562736519685,-44221.55368838892,-44221.55368838892,-44221.55368838892,-13083.009048130765,-13083.009048130765,-13083.009048130765,0.0,0.0,0.0,712465.8012728676
2016-01-21,769986.8546588905,497225.83631809003,759794.6023279709,769986.8546588905,769986.8546588905,-144617.94966974633,-144617.94966974633,-144617.94966974633,-131871.4006154512,-131871.4006154512,-131871.4006154512,-12746.549054295145,-12746.549054295145,-12746.549054295145,0.0,0.0,0.0,625368.9049891442
2016-01-22,770203.3453083936,570505.7936947632,847247.1162909103,770203.3453083936,770203.3453083936,-69186.3951216032,-69186.3951216032,-69186.3951216032,-57074.66279783768,-57074.66279783768,-57074.66279783768,-12111.732323765527,-12111.732323765527,-12111.732323765527,0.0,0.0,0.0,701016.9501867904
2016-01-23,770419.8359578969,750531.1863518346,1034458.7738435483,770419.8359578969,770419.8359578969,122739.46591841934,122739.46591841934,122739.46591841934,134041.40660608117,134041.40660608117,134041.40660608117,-11301.940687661814,-11301.940687661814,-11301.940687661814,0.0,0.0,0.0,893159.3018763162
2016-01-24,770636.3266074001,803951.741336081,1100029.5400203185,770636.3266074001,770636.3266074001,177953.89941784815,177953.89941784815,177953.89941784815,188391.5570469656,188391.5570469656,188391.5570469656,-10437.657629117453,-10437.657629117453,-10437.657629117453,0.0,0.0,0.0,948590.2260252482
2016-01-25,770852.8172569033,600901.8547898965,873377.0298415913,770852.8172569033,770852.8172569033,-30728.827607706953,-30728.827607706953,-30728.827607706953,-21095.665394747044,-21095.665394747044,-21095.665394747044,-9633.162212959905,-9633.162212959905,-9633.162212959905,0.0,0.0,0.0,740123.9896491963
2016-01-26,771069.3079064063,544476.8488083686,833072.246667425,771069.3079064063,771069.3079064063,-77163.14545779472,-77163.14545779472,-77163.14545779472,-68169.68115648479,-68169.68115648479,-68169.68115648479,-8993.464301309938,-8993.464301309938,-8993.464301309938,0.0,0.0,0.0,693906.1624486116
2016-01-27,771285.7985559095,580335.1323976779,859405.1253534952,771285.7985559095,771285.7985559095,-52833.112072032156,-52833.112072032156,-52833.112072032156,-44221.55368849521,-44221.55368849521,-44221.55368849521,-8611.55838353693,-8611.55838353693,-8611.55838353693,0.0,0.0,0.0,718452.6864838774
2016-01-28,771502.2892054128,483448.46161093866,764878.7218348413,771502.2892054128,771502.2892054128,-140437.4645260209,-140437.4645260209,-140437.4645260209,-131871.4006155176,-131871.4006155176,-131871.4006155176,-8566.063910503308,-8566.063910503308,-8566.063910503308,0.0,0.0,0.0,631064.8246793919
2016-01-29,771718.7798549159,570875.9539650873,836088.5293192142,771718.7798549159,771718.7798549159,-65993.97167956787,-65993.97167956787,-65993.97167956787,-57074.66279773898,-57074.66279773898,-57074.66279773898,-8919.308881828883,-8919.308881828883,-8919.308881828883,0.0,0.0,0.0,705724.8081753481
2016-01-30,771935.2705044191,759695.6385054201,1036941.5474234296,771935.2705044191,771935.2705044191,124325.50570031912,124325.50570031912,124325.50570031912,134041.40660584797,134041.40660584797,134041.40660584797,-9715.90090552888,-9715.90090552888,-9715.90090552888,0.0,0.0,0.0,896260.7762047382
2016-01-31,772151.7611539223,812615.9645756746,1081244.9265156493,772151.7611539223,772151.7611539223,177409.74066611892,177409.74066611892,177409.74066611892,188391.55704712632,188391.55704712632,188391.55704712632,-10981.816381007411,-10981.816381007411,-10981.816381007411,0.0,0.0,0.0,949561.5018200412
2016-02-01,772368.2518034256,595000.980811149,883475.6045337825,772368.2518034256,772368.2518034256,-33819.68961894823,-33819.68961894823,-33819.68961894823,-21095.66539493903,-21095.66539493903,-21095.66539493903,-12724.0242240092,-12724.0242240092,-12724.0242240092,0.0,0.0,0.0,738548.5621844773
2016-02-02,772584.7424529287,552875.670203372,825083.5729391627,772584.7424529287,772584.7424529287,-83100.32720036355,-83100.32720036355,-83100.32720036355,-68169.68115648802,-68169.68115648802,-68169.68115648802,-14930.646043875558,-14930.646043875558,-14930.646043875558,0.0,0.0,0.0,689484.4152525652
2016-02-03,772801.2331024319,580333.1885672335,848981.7232589432,772801.2331024319,772801.2331024319,-61793.19398132515,-61793.19398132515,-61793.19398132515,-44221.55368860148,-44221.55368860148,-44221.55368860148,-17571.640292723674,-17571.640292723674,-17571.640292723674,0.0,0.0,0.0,711008.0391211067
2016-02-04,773017.7237519351,480419.7734235212,750257.9652314082,773017.7237519351,773017.7237519351,-152471.3846343035,-152471.3846343035,-152471.3846343035,-131871.40061558402,-131871.40061558402,-131871.40061558402,-20599.98401871951,-20599.98401871951,-20599.98401871951,0.0,0.0,0.0,620546.3391176315
2016-02-05,773234.2144014381,543984.7789739451,836251.6385244747,773234.2144014381,773234.2144014381,-81027.97563872715,-81027.97563872715,-81027.97563872715,-57074.66279823752,-57074.66279823752,-57074.66279823752,-23953.312840489634,-23953.312840489634,-23953.312840489634,0.0,0.0,0.0,692206.238762711
2016-02-06,773450.7050509413,740930.451082018,1023382.5541188626,773450.7050509413,773450.7050509413,106485.4386478275,106485.4386478275,106485.4386478275,134041.40660598353,134041.40660598353,134041.40660598353,-27555.967958156027,-27555.967958156027,-27555.967958156027,0.0,0.0,0.0,879936.1436987688
2016-02-07,773667.1957004446,792655.6575540797,1072641.2843525144,773667.1957004446,773667.1957004446,157070.16831378423,157070.16831378423,157070.16831378423,188391.55704707053,188391.55704707053,188391.55704707053,-31321.388733286298,-31321.388733286298,-31321.388733286298,0.0,0.0,0.0,930737.3640142288
2016-02-08,773883.6863499478,586832.0787551567,853367.6828022451,773883.6863499478,773883.6863499478,-56250.44626280726,-56250.44626280726,-56250.44626280726,-21095.665395037697,-21095.665395037697,-21095.665395037697,-35154.78086776955,-35154.78086776955,-35154.78086776955,0.0,0.0,0.0,717633.2400871406
2016-02-09,774100.1769994509,526200.9118433398,795582.977405508,774100.1769994509,774100.1769994509,-107125.66485396371,-107125.66485396371,-107125.66485396371,-68169.68115637891,-68169.68115637891,-68169.68115637891,-38955.983697584794,-38955.983697584794,-38955.983697584794,0.0,0.0,0.0,666974.5121454871
2016-02-10,774263.4836362855,544812.4336347826,839318.1590827656,774263.4836362855,774263.4836362855,-86844.00943629497,-86844.00943629497,-86844.00943629497,-44221.55368853809,-44221.55368853809,-44221.55368853809,-42622.45574775687,-42622.45574775687,-42622.45574775687,0.0,0.0,0.0,687419.4741999905
2016-02-11,774426.7902731202,466980.7227338262,743485.776794041,774426.7902731202,774426.7902731202,-177923.69617648836,-177923.69617648836,-177923.69617648836,-131871.4006155204,-131871.4006155204,-131871.4006155204,-46052.295560967956,-46052.295560967956,-46052.295560967956,0.0,0.0,0.0,596503.0940966317
2016-02-12,774590.0969099548,532500.7009187642,809104.9270706236,774590.0969099548,774590.0969099548,-106221.87774625084,-106221.87774625084,-106221.87774625084,-57074.66279813882,-57074.66279813882,-57074.66279813882,-49147.214948112,-49147.214948112,-49147.214948112,0.0,0.0,0.0,668368.219163704
2016-02-13,774753.4035467894,711634.8597746365,1006559.1818762458,774753.4035467894,774753.4035467894,82226.0224244716,82226.0224244716,82226.0224244716,134041.40660611907,134041.40660611907,134041.40660611907,-51815.38418164748,-51815.38418164748,-51815.38418164748,0.0,0.0,0.0,856979.425971261
2016-02-14,774916.710183624,775012.5335809907,1050146.5336910181,774916.710183624,774916.710183624,134417.483874077,134417.483874077,134417.483874077,188391.55704701465,188391.55704701465,188391.55704701465,-53974.07317293765,-53974.07317293765,-53974.07317293765,0.0,0.0,0.0,909334.1940577009
2016-02-15,775080.0168204586,567431.2331284649,842478.069055411,775080.0168204586,775080.0168204586,-76647.68458806523,-76647.68458806523,-76647.68458806523,-21095.665395136402,-21095.665395136402,-21095.665395136402,-55552.019192928834,-55552.019192928834,-55552.019192928834,0.0,0.0,0.0,698432.3322323933
2016-02-16,775243.3234572933,512127.84183188115,794443.1355056996,775243.3234572933,775243.3234572933,-124661.14116626374,-124661.14116626374,-124661.14116626374,-68169.68115655599,-68169.68115655599,-68169.68115655599,-56491.46000970776,-56491.46000970776,-56491.46000970776,0.0,0.0,0.0,650582.1822910296
2016-02-17,775406.6300941278,536644.8159046053,821728.6023355385,775406.6300941278,775406.6300941278,-100971.33486757946,-100971.33486757946,-100971.33486757946,-44221.55368853523,-44221.55368853523,-44221.55368853523,-56749.78117904425,-56749.78117904425,-56749.78117904425,0.0,0.0,0.0,674435.2952265483
2016-02-18,775569.9367309625,448342.49963499437,735500.3128872771,775569.9367309625,775569.9367309625,-188172.13796179814,-188172.13796179814,-188172.13796179814,-131871.4006155025,-131871.4006155025,-131871.4006155025,-56300.73734629566,-56300.73734629566,-56300.73734629566,0.0,0.0,0.0,587397.7987691644
2016-02-19,775733.2433677972,518848.56146201154,806881.7309557125,775733.2433677972,775733.2433677972,-112209.88228008084,-112209.88228008084,-112209.88228008084,-57074.66279799731,-57074.66279799731,-57074.66279799731,-55135.219482083536,-55135.219482083536,-55135.219482083536,0.0,0.0,0.0,663523.3610877164
2016-02-20,775896.5500046317,708328.0967498329,995452.8025386536,775896.5500046317,775896.5500046317,80779.85396871752,80779.85396871752,80779.85396871752,134041.40660624742,134041.40660624742,134041.40660624742,-53261.5526375299,-53261.5526375299,-53261.5526375299,0.0,0.0,0.0,856676.4039733493
2016-02-21,776059.8566414664,772061.1498952734,1060082.9896040743,776059.8566414664,776059.8566414664,137686.23533056752,137686.23533056752,137686.23533056752,188391.55704717542,188391.55704717542,188391.55704717542,-50705.32171660791,-50705.32171660791,-50705.32171660791,0.0,0.0,0.0,913746.091972034
2016-02-22,776223.1632783011,568526.6759415449,845883.0217027885,776223.1632783011,776223.1632783011,-68604.40096011452,-68604.40096011452,-68604.40096011452,-21095.665394574615,-21095.665394574615,-21095.665394574615,-47508.73556553991,-47508.73556553991,-47508.73556553991,0.0,0.0,0.0,707618.7623181866
2016-02-23,776386.4699151356,528044.7825249921,807243.2239786342,776386.4699151356,776386.4699151356,-111899.23318260633,-111899.23318260633,-111899.23318260633,-68169.6811564469,-68169.6811564469,-68169.6811564469,-43729.55202615946,-43729.55202615946,-43729.55202615946,0.0,0.0,0.0,664487.2367325294
2016-02-24,776549.7765519703,557268.3365609673,835257.595111103,776549.7765519703,776549.7765519703,-83661.15184764532,-83661.15184764532,-83661.15184764532,-44221.55368853236,-44221.55368853236,-44221.55368853236,-39439.59815911298,-39439.59815911298,-39439.59815911298,0.0,0.0,0.0,692888.624704325
2016-02-25,776713.0831888048,483180.7361969079,752050.3233166665,776713.0831888048,776713.0831888048,-166594.33092490488,-166594.33092490488,-166594.33092490488,-131871.40061548457,-131871.40061548457,-131871.40061548457,-34722.93030942031,-34722.93030942031,-34722.93030942031,0.0,0.0,0.0,610118.7522638999
2016-02-26,776876.3898256394,553958.0173292729,837687.5722136424,776876.3898256394,776876.3898256394,-86748.3505888359,-86748.3505888359,-86748.3505888359,-57074.66279826145,-57074.66279826145,-57074.66279826145,-29673.68779057446,-29673.68779057446,-29673.68779057446,0.0,0.0,0.0,690128.0392368035
2016-02-27,777039.6964624742,747090.436350488,1024061.1768243302,777039.6964624742,777039.6964624742,109647.70513345867,109647.70513345867,109647.70513345867,134041.4066060214,134041.4066060214,134041.4066060214,-24393.701472562738,-24393.701472562738,-24393.701472562738,0.0,0.0,0.0,886687.4015959329
2016-02-28,777203.0030993088,802635.1098103847,1086718.659614911,777203.0030993088,777203.0030993088,169401.63275339798,169401.63275339798,169401.63275339798,188391.55704706383,188391.55704706383,188391.55704706383,-18989.924293665867,-18989.924293665867,-18989.924293665867,0.0,0.0,0.0,946604.6358527069
2016-02-29,777366.3097361433,602093.6700142683,879813.3548358391,777366.3097361433,777366.3097361433,-34667.419935620936,-34667.419935620936,-34667.419935620936,-21095.665394673317,-21095.665394673317,-21095.665394673317,-13571.754540947624,-13571.754540947624,-13571.754540947624,0.0,0.0,0.0,742698.8898005224
2016-03-01,777529.6163729781,561186.68098083,835698.0673928281,777529.6163729781,777529.6163729781,-76418.00574295007,-76418.00574295007,-76418.00574295007,-68169.6811564501,-68169.6811564501,-68169.6811564501,-8248.324586499992,-8248.324586499992,-8248.324586499992,0.0,0.0,0.0,701111.610630028
2016-03-02,777692.9230098127,590217.8178835016,874214.6135804724,777692.9230098127,777692.9230098127,-47347.38129081487,-47347.38129081487,-47347.38129081487,-44221.55368863862,-44221.55368863862,-44221.55368863862,-3125.8276021762445,-3125.8276021762445,-3125.8276021762445,0.0,0.0,0.0,730345.5417189979
2016-03-03,777856.2296466472,508950.73186298495,794068.1689224271,777856.2296466472,777856.2296466472,-130176.35325531094,-130176.35325531094,-130176.35325531094,-131871.40061537529,-131871.40061537529,-131871.40061537529,1695.0473600643643,1695.0473600643643,1695.0473600643643,0.0,0.0,0.0,647679.8763913363
